domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time
GraphColouring,0052-wgc-n40-d70-p49.asp,7081,1510,4.689404,21.99051,103.122383,0.213247,0.045474,0.009697,0.011439,0.809208,0.0,0.977122,1229,0.179212,0.809349,0.809349,EOCLINGO-L,0.601578
GraphColouring,0052-wgc-n40-d70-p61.asp,7081,1510,4.689404,21.99051,103.122383,0.213247,0.045474,0.009697,0.011439,0.809208,0.0,0.977122,1229,0.179212,0.809349,0.809349,CLINGO-AMO,0.098787
GraphColouring,0052-wgc-n40-d70-p70.asp,7081,1510,4.689404,21.99051,103.122383,0.213247,0.045474,0.009697,0.011439,0.809208,0.0,0.977122,1229,0.179212,0.809349,0.809349,CLINGO-AMO,0.098667
GraphColouring,0052-wgc-n40-d70-p79.asp,7081,1510,4.689404,21.99051,103.122383,0.213247,0.045474,0.009697,0.011439,0.809208,0.0,0.977122,1229,0.179212,0.809349,0.809349,AMOCLINGO-L,0.599404
GraphColouring,0052-wgc-n40-d70-p8.asp,7081,1510,4.689404,21.99051,103.122383,0.213247,0.045474,0.009697,0.011439,0.809208,0.0,0.977122,1229,0.179212,0.809349,0.809349,CLINGO-AMO,0.093122
GraphColouring,0052-wgc-n40-d70-p88.asp,7081,1510,4.689404,21.99051,103.122383,0.213247,0.045474,0.009697,0.011439,0.809208,0.0,0.977122,1229,0.179212,0.809349,0.809349,AMOCLINGO-INF-MR,0.5980759999999999
GraphColouring,0053-wgc-n40-d70-p11.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,WASP-AMO,0.117239
GraphColouring,0053-wgc-n40-d70-p21.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,EOCLINGO-L,0.599788
GraphColouring,0053-wgc-n40-d70-p30.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,EOCLINGO-L,0.602687
GraphColouring,0053-wgc-n40-d70-p39.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,EOCLINGO-L,0.5934440000000001
GraphColouring,0053-wgc-n40-d70-p50.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,AMOCLINGO-L,0.595676
GraphColouring,0053-wgc-n40-d70-p59.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,CLINGO-AMO,0.097509
GraphColouring,0053-wgc-n40-d70-p70.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,CLINGO-AMO,0.097556
GraphColouring,0053-wgc-n40-d70-p79.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,EOCLINGO-L,0.5952270000000001
GraphColouring,0053-wgc-n40-d70-p89.asp,6925,1484,4.666442,21.775681,101.614955,0.214296,0.045923,0.009841,0.011697,0.808664,0.0,0.976606,1203,0.179495,0.808809,0.808809,AMOCLINGO-L,0.593481
GraphColouring,0054-wgc-n40-d70-p11.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.093755
GraphColouring,0054-wgc-n40-d70-p19.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-INF-MR,0.5963269999999999
GraphColouring,0054-wgc-n40-d70-p31.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-L,0.59751
GraphColouring,0054-wgc-n40-d70-p38.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,AMOCLINGO-L,0.595354
GraphColouring,0054-wgc-n40-d70-p49.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.108249
GraphColouring,0054-wgc-n40-d70-p61.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.098359
GraphColouring,0054-wgc-n40-d70-p69.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.200378
GraphColouring,0054-wgc-n40-d70-p81.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,AMOCLINGO-L,0.589794
GraphColouring,0054-wgc-n40-d70-p89.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,AMOCLINGO-L,0.592092
GraphColouring,0055-wgc-n40-d70-p21.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-L,0.6094160000000001
GraphColouring,0055-wgc-n40-d70-p29.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-L,0.60729
GraphColouring,0055-wgc-n40-d70-p41.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-INF-MR,0.603267
GraphColouring,0055-wgc-n40-d70-p49.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.302299
GraphColouring,0055-wgc-n40-d70-p61.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.295933
GraphColouring,0055-wgc-n40-d70-p70.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.0978169999999999
GraphColouring,0055-wgc-n40-d70-p8.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.092648
GraphColouring,0055-wgc-n40-d70-p81.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-INF-MR,0.600304
GraphColouring,0055-wgc-n40-d70-p88.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.371421
GraphColouring,0056-wgc-n40-d70-p19.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-L,0.591843
GraphColouring,0056-wgc-n40-d70-p29.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-INF-MR,0.595485
GraphColouring,0056-wgc-n40-d70-p38.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-L,0.5928939999999999
GraphColouring,0056-wgc-n40-d70-p51.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.439296
GraphColouring,0056-wgc-n40-d70-p61.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-L,0.592641
GraphColouring,0056-wgc-n40-d70-p71.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.099412
GraphColouring,0056-wgc-n40-d70-p81.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,AMOCLINGO-L,0.590872
GraphColouring,0056-wgc-n40-d70-p89.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,EOCLINGO-L,0.59198
GraphColouring,0056-wgc-n40-d70-p9.asp,6685,1444,4.629501,21.432283,99.220784,0.216006,0.046659,0.010079,0.012117,0.807779,0.0,0.975767,1163,0.179955,0.807928,0.807928,CLINGO-AMO,0.09532
GraphColouring,0057-wgc-n40-d70-p21.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,EOCLINGO-L,0.59709
GraphColouring,0057-wgc-n40-d70-p28.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,EOCLINGO-L,0.595672
GraphColouring,0057-wgc-n40-d70-p41.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,AMOCLINGO-L,0.5936490000000001
GraphColouring,0057-wgc-n40-d70-p50.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,EOCLINGO-INF-MR,0.595035
GraphColouring,0057-wgc-n40-d70-p60.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,EOCLINGO-INF-MR,0.595761
GraphColouring,0057-wgc-n40-d70-p70.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,CLINGO-AMO,0.09691
GraphColouring,0057-wgc-n40-d70-p8.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,CLINGO-AMO,0.092563
GraphColouring,0057-wgc-n40-d70-p81.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,CLINGO-AMO,0.097538
GraphColouring,0057-wgc-n40-d70-p90.asp,6709,1448,4.633287,21.467351,99.464405,0.215829,0.046582,0.010054,0.012073,0.80787,0.0,0.975853,1167,0.179908,0.808019,0.808019,AMOCLINGO-L,0.5936
GraphColouring,0058-wgc-n40-d70-p21.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,EOCLINGO-INF-MR,0.596091
GraphColouring,0058-wgc-n40-d70-p31.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,EOCLINGO-L,0.595333
GraphColouring,0058-wgc-n40-d70-p38.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,AMOCLINGO-L,0.599089
GraphColouring,0058-wgc-n40-d70-p51.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,CLINGO-AMO,0.130138
GraphColouring,0058-wgc-n40-d70-p59.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,CLINGO-AMO,0.18135
GraphColouring,0058-wgc-n40-d70-p71.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,CLINGO-AMO,0.261413
GraphColouring,0058-wgc-n40-d70-p79.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,AMOCLINGO-L,0.593497
GraphColouring,0058-wgc-n40-d70-p8.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,CLINGO-AMO,0.0928379999999999
GraphColouring,0058-wgc-n40-d70-p91.asp,6853,1472,4.655571,21.674338,100.906412,0.214796,0.046138,0.00991,0.01182,0.808405,0.0,0.976361,1191,0.179629,0.808551,0.808551,CLINGO-AMO,0.508695
GraphColouring,0059-wgc-n40-d70-p11.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,CLINGO-AMO,0.092749
GraphColouring,0059-wgc-n40-d70-p19.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,EOCLINGO-L,0.5958920000000001
GraphColouring,0059-wgc-n40-d70-p29.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,EOCLINGO-L,0.594624
GraphColouring,0059-wgc-n40-d70-p41.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,EOCLINGO-L,0.595179
GraphColouring,0059-wgc-n40-d70-p48.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,CLINGO-AMO,0.34291
GraphColouring,0059-wgc-n40-d70-p58.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,AMOCLINGO-L,0.597332
GraphColouring,0059-wgc-n40-d70-p70.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,AMOCLINGO-L,0.5947
GraphColouring,0059-wgc-n40-d70-p80.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,CLINGO-AMO,0.3611109999999999
GraphColouring,0059-wgc-n40-d70-p89.asp,6913,1482,4.664642,21.758888,101.497433,0.214379,0.045958,0.009852,0.011717,0.808621,0.0,0.976566,1201,0.179517,0.808766,0.808766,AMOCLINGO-L,0.594958
GraphColouring,0060-wgc-n40-d70-p20.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-L,0.601142
GraphColouring,0060-wgc-n40-d70-p30.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-INF-MR,0.6035739999999999
GraphColouring,0060-wgc-n40-d70-p40.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,EOCLINGO-L,0.6004980000000001
GraphColouring,0060-wgc-n40-d70-p49.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.1058959999999999
GraphColouring,0060-wgc-n40-d70-p61.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.355368
GraphColouring,0060-wgc-n40-d70-p68.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,AMOCLINGO-L,0.601029
GraphColouring,0060-wgc-n40-d70-p78.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,AMOCLINGO-L,0.598179
GraphColouring,0060-wgc-n40-d70-p8.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,CLINGO-AMO,0.092259
GraphColouring,0060-wgc-n40-d70-p90.asp,6973,1492,4.673592,21.842467,102.082789,0.213968,0.045782,0.009796,0.011616,0.808834,0.0,0.976768,1211,0.179406,0.808977,0.808977,AMOCLINGO-L,0.597021
GraphColouring,0061-wgc-n60-d30-p11.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,CLINGO-AMO,0.1003139999999999
GraphColouring,0061-wgc-n60-d30-p18.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,WASP-AMO,0.128858
GraphColouring,0061-wgc-n60-d30-p28.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,EOCLINGO-INF-MR,0.6070310000000001
GraphColouring,0061-wgc-n60-d30-p39.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,EOCLINGO-INF-MR,0.6070610000000001
GraphColouring,0061-wgc-n60-d30-p48.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,EOCLINGO-L,0.603459
GraphColouring,0061-wgc-n60-d30-p59.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,AMOCLINGO-L,0.603593
GraphColouring,0061-wgc-n60-d30-p71.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,AMOCLINGO-L,0.599703
GraphColouring,0061-wgc-n60-d30-p79.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,CLINGO-AMO,0.155154
GraphColouring,0061-wgc-n60-d30-p89.asp,6709,1608,4.172264,17.407784,72.629866,0.239678,0.057446,0.013768,0.018035,0.795946,0.0,0.963929,1187,0.18587,0.796095,0.796095,CLINGO-AMO,0.1915539999999999
GraphColouring,0062-wgc-n60-d30-p10.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,CLINGO-AMO,0.096428
GraphColouring,0062-wgc-n60-d30-p21.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,EOCLINGO-L,0.601803
GraphColouring,0062-wgc-n60-d30-p28.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,EOCLINGO-L,0.60233
GraphColouring,0062-wgc-n60-d30-p41.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,EOCLINGO-L,0.600788
GraphColouring,0062-wgc-n60-d30-p48.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,EOCLINGO-L,0.600248
GraphColouring,0062-wgc-n60-d30-p61.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,AMOCLINGO-L,0.598349
GraphColouring,0062-wgc-n60-d30-p71.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,EOCLINGO-L,0.59535
GraphColouring,0062-wgc-n60-d30-p78.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,CLINGO-AMO,0.390013
GraphColouring,0062-wgc-n60-d30-p90.asp,6577,1586,4.14691,17.196866,71.313865,0.241143,0.05815,0.014023,0.018397,0.795195,0.0,0.963205,1165,0.186255,0.795347,0.795347,AMOCLINGO-L,0.596744
GraphColouring,0063-wgc-n60-d30-p11.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,CLINGO-AMO,0.096967
GraphColouring,0063-wgc-n60-d30-p18.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,WASP-AMO,0.420793
GraphColouring,0063-wgc-n60-d30-p30.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,EOCLINGO-L,0.607795
GraphColouring,0063-wgc-n60-d30-p40.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,EOCLINGO-L,0.610397
GraphColouring,0063-wgc-n60-d30-p51.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,EOCLINGO-L,0.610394
GraphColouring,0063-wgc-n60-d30-p58.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,AMOCLINGO-L,0.610599
GraphColouring,0063-wgc-n60-d30-p69.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,AMOCLINGO-L,0.606677
GraphColouring,0063-wgc-n60-d30-p79.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,EOCLINGO-L,0.607903
GraphColouring,0063-wgc-n60-d30-p91.asp,6985,1654,4.223096,17.834536,75.316948,0.236793,0.056071,0.013277,0.017323,0.797423,0.0,0.965354,1233,0.185111,0.797566,0.797566,AMOCLINGO-L,0.608231
GraphColouring,0064-wgc-n60-d30-p11.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,CLINGO-AMO,0.0952099999999999
GraphColouring,0064-wgc-n60-d30-p18.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,WASP-AMO,0.134701
GraphColouring,0064-wgc-n60-d30-p31.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,EOCLINGO-INF-MR,0.607713
GraphColouring,0064-wgc-n60-d30-p38.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,EOCLINGO-INF-MR,0.610496
GraphColouring,0064-wgc-n60-d30-p50.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,AMOCLINGO-L,0.621325
GraphColouring,0064-wgc-n60-d30-p58.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,AMOCLINGO-L,0.61406
GraphColouring,0064-wgc-n60-d30-p71.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,CLINGO-AMO,0.127373
GraphColouring,0064-wgc-n60-d30-p79.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,AMOCLINGO-L,0.609362
GraphColouring,0064-wgc-n60-d30-p91.asp,7021,1660,4.229518,17.888823,75.661101,0.236434,0.055901,0.013217,0.017234,0.797607,0.0,0.965532,1239,0.185016,0.79775,0.79775,CLINGO-AMO,0.101758
