domain,instance_name,r,a,r_a,r_a_2,r_a_3,a_r,a_r_2,a_r_3,f1,f2,f3,f_horn,n_facts,f_normal,f_constr,c_r,best_config,min_time,performance_ratio,bound,C1_mps,C2_sum,C3_minps,span,rho,mps_ratio,minps_ratio,tightness
GroupAssignment,00494-group_assignment-p250-pr15-middle.asp,126626,195596,0.647385,0.419108,0.271324,1.544675,2.38602,3.685626,0.402998,0.189535,0.0,0.217815,24566,0.383539,0.213463,0.213463,AMOCLINGO-INF-MR,77.72865999999999,1.3984586894975422,9908428.0,148560000.0,481334400.0,47539200.0,101020800.0,0.30864197530864196,0.06669647280560043,0.20842647751750135,0.02058533111283964
GroupAssignment,00495-group_assignment-p250-pr15-middle.asp,145376,225596,0.644409,0.415262,0.267599,1.55181,2.408116,3.736939,0.402611,0.190884,0.0,0.215517,28316,0.385662,0.211727,0.211727,EOCLINGO-L,194.606956,1.3803658693474452,11446167.0,171772500.0,556542900.0,54967200.0,116805300.0,0.30864197530864196,0.06663561978780072,0.20823631183687727,0.020566549317222446
GroupAssignment,00498-group_assignment-p250-pr15-punsat.asp,156626,243596,0.642974,0.413416,0.265816,1.555272,2.41887,3.762001,0.402424,0.191539,0.0,0.214402,30566,0.386692,0.210885,0.210885,AMOCLINGO-INF-MR,591.31248,2.037845993035696,167105387.0,185700000.0,601668000.0,59424000.0,126276000.0,0.30864197530864196,0.8998674582660204,2.812085807081314,0.2777368698351915
GroupAssignment,00499-group_assignment-p250-pr15-punsat.asp,141626,219596,0.644939,0.415946,0.26826,1.550535,2.404157,3.727729,0.40268,0.190643,0.0,0.215928,27566,0.385282,0.212037,0.212037,AMOCLINGO-INF-MR,722.4471500000001,1.6677257291415708,150402362.0,167130000.0,541501200.0,53481600.0,113648400.0,0.30864197530864196,0.8999124154849518,2.8122262983904744,0.27775074552004686
GroupAssignment,00503-group_assignment-p250-pr15-punsat.asp,186626,291596,0.640016,0.40962,0.262163,1.562462,2.441287,3.814418,0.402034,0.192899,0.0,0.212087,36566,0.388831,0.209135,0.209135,AMOCLINGO-INF-MR,747.08034,1.612948567218353,200481649.0,222840000.0,722001600.0,71308800.0,151531200.0,0.30864197530864196,0.8996663480524143,2.8114573376637946,0.27767479878160933
GroupAssignment,00511-group_assignment-p300-pr15-sat.asp,160926,249096,0.64604,0.417368,0.269636,1.547892,2.395968,3.708699,0.402856,0.19015,0.0,0.216752,31266,0.384438,0.212706,0.212706,AMOCLINGO-INF-MR,26.212194,1.8744753682198445,3162759.0,189720000.0,614692800.0,60710400.0,129009600.0,0.30864197530864196,0.016670667299177735,0.05209583530993042,0.0051452676849314
GroupAssignment,00512-group_assignment-p300-pr15-sat.asp,142926,220296,0.648791,0.420929,0.273095,1.541329,2.375695,3.661728,0.403216,0.188909,0.0,0.218862,27666,0.382478,0.214307,0.214307,AMOCLINGO-INF-MR,18.109567,1.364626443028704,2789875.0,167400000.0,542376000.0,53568000.0,113832000.0,0.30864197530864196,0.016665919952210274,0.05208099985065711,0.005143802454385888
GroupAssignment,00513-group_assignment-p300-pr15-sat.asp,223926,349896,0.639979,0.409573,0.262118,1.562552,2.441568,3.815078,0.402052,0.192921,0.0,0.212039,43866,0.388816,0.209132,0.209132,AMOCLINGO-INF-MR,42.22176,1.7570172347149904,4467950.0,267840000.0,867801600.0,85708800.0,182131200.0,0.30864197530864196,0.016681414277180406,0.05212941961618877,0.005148584653450743
GroupAssignment,00514-group_assignment-p300-pr15-sat.asp,169926,263496,0.64489,0.415883,0.268199,1.550651,2.40452,3.728572,0.402705,0.190671,0.0,0.215865,33066,0.385262,0.212033,0.212033,AMOCLINGO-INF-MR,24.152413,1.4272135045057404,3348514.0,200880000.0,650851200.0,64281600.0,136598400.0,0.30864197530864196,0.016669225408203904,0.052091329400637196,0.005144822656853057
GroupAssignment,00515-group_assignment-p300-pr15-sat.asp,142926,220296,0.648791,0.420929,0.273095,1.541329,2.375695,3.661728,0.403216,0.188909,0.0,0.218862,27666,0.382478,0.214307,0.214307,EOCLINGO-INF-MR,23.85698,1.388335824567904,2790619.0,167400000.0,542376000.0,53568000.0,113832000.0,0.30864197530864196,0.01667036439665472,0.052094888739546,0.00514517419649837
GroupAssignment,00516-group_assignment-p300-pr15-middle.asp,174426,270696,0.644361,0.415201,0.26754,1.551925,2.40847,3.737764,0.402635,0.190912,0.0,0.215455,33966,0.385642,0.211723,0.211723,EOCLINGO-L,343.974154,1.390861942493505,13764189.0,206460000.0,668930400.0,66067200.0,140392800.0,0.30864197530864196,0.06666758209822726,0.2083361940569602,0.02057641422784792
GroupAssignment,00517-group_assignment-p300-pr15-middle.asp,165426,256296,0.645449,0.416604,0.268897,1.549309,2.400359,3.718897,0.402778,0.190417,0.0,0.216296,32166,0.384861,0.212361,0.212361,AMOCLINGO-INF-MR,131.47628,1.8152389921588896,13025066.0,195300000.0,632772000.0,62496000.0,132804000.0,0.30864197530864196,0.06669260624679979,0.20841439452124935,0.020584137730493765
GroupAssignment,00518-group_assignment-p300-pr15-middle.asp,174426,270696,0.644361,0.415201,0.26754,1.551925,2.40847,3.737764,0.402635,0.190912,0.0,0.215455,33966,0.385642,0.211723,0.211723,AMOCLINGO-INF-MR,178.67072000000002,1.2579412004384376,13762336.0,206460000.0,668930400.0,66067200.0,140392800.0,0.30864197530864196,0.06665860699409086,0.20830814685653395,0.020573644133978664
GroupAssignment,00519-group_assignment-p300-pr15-middle.asp,187926,292296,0.64293,0.41336,0.265761,1.555378,2.419201,3.762773,0.402446,0.191565,0.0,0.214345,36666,0.386673,0.210881,0.210881,AMOCLINGO-INF-MR,110.1212,2.610713150601337,14879131.0,223200000.0,723168000.0,71424000.0,151776000.0,0.30864197530864196,0.06666277329749104,0.2083211665546595,0.020574930030089828
GroupAssignment,00520-group_assignment-p300-pr15-middle.asp,214926,335496,0.640622,0.410396,0.262909,1.560984,2.43667,3.803603,0.402138,0.192624,0.0,0.212543,42066,0.388348,0.209514,0.209514,EOCLINGO-INF-MR,303.26444000000004,1.4225022557870617,17111763.0,256680000.0,831643200.0,82137600.0,174542400.0,0.30864197530864196,0.06666574333800841,0.2083304479312763,0.020575846709261856
GroupAssignment,00521-group_assignment-p300-pr15-middle.asp,174426,270696,0.644361,0.415201,0.26754,1.551925,2.40847,3.737764,0.402635,0.190912,0.0,0.215455,33966,0.385642,0.211723,0.211723,AMOCLINGO-INF-MR,141.23745,2.3011557557857354,13757815.0,206460000.0,668930400.0,66067200.0,140392800.0,0.30864197530864196,0.06663670928993509,0.20823971653104717,0.0205668855833133
GroupAssignment,00522-group_assignment-p300-pr15-middle.asp,187926,292296,0.64293,0.41336,0.265761,1.555378,2.419201,3.762773,0.402446,0.191565,0.0,0.214345,36666,0.386673,0.210881,0.210881,AMOCLINGO-INF-MR,116.70916,2.97974117884149,14876660.0,223200000.0,723168000.0,71424000.0,151776000.0,0.30864197530864196,0.06665170250896058,0.2082865703405018,0.02057151312004956
GroupAssignment,00524-group_assignment-p300-pr15-middle.asp,196926,306696,0.642089,0.412278,0.264719,1.557418,2.425549,3.777593,0.402334,0.19195,0.0,0.213689,38466,0.387283,0.210384,0.210384,AMOCLINGO-INF-MR,125.99562,2.853713962437742,15625009.0,234360000.0,759326400.0,74995200.0,159364800.0,0.30864197530864196,0.06667097200887523,0.2083467875277351,0.02057746049656643
GroupAssignment,00525-group_assignment-p300-pr15-middle.asp,115926,177096,0.654594,0.428493,0.280489,1.527664,2.333758,3.565198,0.403965,0.186326,0.0,0.223254,22266,0.378397,0.217639,0.217639,EOCLINGO-INF-MR,56.835730000000005,1.4004051676647769,8926306.0,133920000.0,433900800.0,42854400.0,91065600.0,0.30864197530864196,0.06665401732377539,0.2082938041367981,0.020572227569066476
GroupAssignment,00526-group_assignment-p300-pr15-punsat.asp,183426,285096,0.643383,0.413942,0.266323,1.554283,2.415797,3.754834,0.402506,0.191358,0.0,0.214697,35766,0.386347,0.211148,0.211148,AMOCLINGO-INF-MR,615.56226,1.9575819398024823,195949396.0,217620000.0,705088800.0,69638400.0,147981600.0,0.30864197530864196,0.9004199797812701,2.813812436816469,0.2779074011670587
GroupAssignment,00528-group_assignment-p300-pr15-punsat.asp,169926,263496,0.64489,0.415883,0.268199,1.550651,2.40452,3.728572,0.402705,0.190671,0.0,0.215865,33066,0.385262,0.212033,0.212033,AMOCLINGO-INF-MR,624.53427,1.9294343719520788,180770022.0,200880000.0,650851200.0,64281600.0,136598400.0,0.30864197530864196,0.8998905913978494,2.8121580981182794,0.2777440096906943
GroupAssignment,00531-group_assignment-p300-pr15-punsat.asp,196926,306696,0.642089,0.412278,0.264719,1.557418,2.425549,3.777593,0.402334,0.19195,0.0,0.213689,38466,0.387283,0.210384,0.210384,AMOCLINGO-INF-MR,655.3198600000001,1.838636457622389,210896291.0,234360000.0,759326400.0,74995200.0,159364800.0,0.30864197530864196,0.8998817673664448,2.81213052302014,0.27774128622421135
GroupAssignment,00534-group_assignment-p300-pr15-punsat.asp,156426,241896,0.646666,0.418177,0.270421,1.546393,2.39133,3.697935,0.402938,0.189866,0.0,0.217234,30366,0.38399,0.213072,0.213072,AMOCLINGO-INF-MR,746.12998,1.615006810207519,165725024.0,184140000.0,596613600.0,58924800.0,125215200.0,0.30864197530864196,0.8999946996850222,2.8124834365156945,0.2777761418780933
GroupAssignment,00535-group_assignment-p300-pr15-punsat.asp,210426,328296,0.640964,0.410835,0.263331,1.560149,2.434066,3.797507,0.402184,0.192467,0.0,0.212811,41166,0.388098,0.209717,0.209717,AMOCLINGO-INF-MR,571.29753,2.1092740870068174,226000544.0,251100000.0,813564000.0,80352000.0,170748000.0,0.30864197530864196,0.9000419912385503,2.8126312226204697,0.2777907380365896
GroupAssignment,00541-group_assignment-p50-pr20-sat.asp,44211,69221,0.638693,0.407929,0.260542,1.565696,2.451405,3.838156,0.401258,0.193391,0.0,0.211508,8731,0.390876,0.207867,0.207867,CLINGO-AMO,1.066055,2.908191416015121,657280.0,52582500.0,170367300.0,16826400.0,35756100.0,0.30864197530864196,0.012499976227832454,0.03906242571197642,0.003858017354269276
GroupAssignment,00542-group_assignment-p50-pr20-sat.asp,47961,75221,0.637601,0.406535,0.259207,1.568378,2.459811,3.857915,0.401159,0.193908,0.0,0.210609,9481,0.391589,0.207252,0.207252,CLINGO-AMO,0.800886,2.01672397819415,714894.0,57195000.0,185311800.0,18302400.0,38892600.0,0.30864197530864196,0.012499239444007344,0.03906012326252295,0.0038577899518541185
GroupAssignment,00543-group_assignment-p50-pr20-sat.asp,38211,59621,0.640898,0.410751,0.263249,1.56031,2.434567,3.798679,0.401455,0.192353,0.0,0.213316,7531,0.389443,0.209102,0.209102,CLINGO-AMO,0.7741520000000001,3.3679006189998857,565191.0,45202500.0,146456100.0,14464800.0,30737700.0,0.30864197530864196,0.012503534096565455,0.03907354405176705,0.0038591154619029185
GroupAssignment,00544-group_assignment-p50-pr20-sat.asp,44211,69221,0.638693,0.407929,0.260542,1.565696,2.451405,3.838156,0.401258,0.193391,0.0,0.211508,8731,0.390876,0.207867,0.207867,CLINGO-AMO,1.139964,2.02828334929875,657179.0,52582500.0,170367300.0,16826400.0,35756100.0,0.30864197530864196,0.012498055436694718,0.03905642323967099,0.0038574245174983696
GroupAssignment,00545-group_assignment-p50-pr20-sat.asp,36711,57221,0.641565,0.411606,0.264072,1.558688,2.429509,3.786846,0.401515,0.192041,0.0,0.21386,7231,0.389011,0.209474,0.209474,CLINGO-AMO,0.667134,1.9357325514814117,541843.0,43357500.0,140478300.0,13874400.0,29483100.0,0.30864197530864196,0.012497099694401199,0.03905343654500375,0.0038571295353090123
GroupAssignment,00546-group_assignment-p50-pr20-middle.asp,38211,59621,0.640898,0.410751,0.263249,1.56031,2.434567,3.798679,0.401455,0.192353,0.0,0.213316,7531,0.389443,0.209102,0.209102,AMOCLINGO-INF-MR,5.398792,1.3671174959139007,2259960.0,45202500.0,146456100.0,14464800.0,30737700.0,0.30864197530864196,0.04999634975941596,0.15623859299817489,0.015430972147967889
GroupAssignment,00548-group_assignment-p50-pr20-middle.asp,32211,50021,0.64395,0.414671,0.267027,1.552917,2.41155,3.744937,0.401726,0.190929,0.0,0.215796,6331,0.387476,0.210798,0.210798,AMOCLINGO-INF-MR,2.99361,2.2623488029502843,1891471.0,37822500.0,122544900.0,12103200.0,25719300.0,0.30864197530864196,0.050009147993918965,0.15627858748099677,0.015434922220345359
GroupAssignment,00549-group_assignment-p50-pr20-middle.asp,41211,64421,0.639714,0.409234,0.261792,1.563199,2.443592,3.81982,0.401349,0.19291,0.0,0.212346,8131,0.390211,0.208439,0.208439,AMOCLINGO-INF-MR,4.78887,1.2116338509919875,2443446.0,48892500.0,158411700.0,15645600.0,33246900.0,0.30864197530864196,0.04997588587206627,0.1561746433502071,0.015424656133353786
GroupAssignment,00571-group_assignment-p100-pr20-sat.asp,76261,119121,0.640198,0.409853,0.262387,1.562017,2.439898,3.811163,0.401778,0.192759,0.0,0.212441,14981,0.389203,0.209019,0.209019,AMOCLINGO-INF-MR,5.248393999999999,1.2586602682649208,1139873.0,91140000.0,295293600.0,29164800.0,61975200.0,0.30864197530864196,0.012506835637480798,0.0390838613671275,0.003860134456012592
GroupAssignment,00572-group_assignment-p100-pr20-sat.asp,70261,109521,0.64153,0.411561,0.264028,1.558774,2.429775,3.78747,0.40193,0.192141,0.0,0.213504,13781,0.388281,0.209789,0.209789,CLINGO-AMO,2.3267200000000003,2.7037103734011825,1045843.0,83700000.0,271188000.0,26784000.0,56916000.0,0.30864197530864196,0.012495137395459975,0.039047304360812427,0.003856523887487647
GroupAssignment,00576-group_assignment-p100-pr20-middle.asp,70261,109521,0.64153,0.411561,0.264028,1.558774,2.429775,3.78747,0.40193,0.192141,0.0,0.213504,13781,0.388281,0.209789,0.209789,AMOCLINGO-INF-MR,16.609904,1.4344884834975566,4184953.0,83700000.0,271188000.0,26784000.0,56916000.0,0.30864197530864196,0.049999438470728796,0.15624824522102748,0.01543192545392864
GroupAssignment,00577-group_assignment-p100-pr20-middle.asp,77761,121521,0.639898,0.409469,0.262018,1.56275,2.442187,3.816528,0.401744,0.192899,0.0,0.212201,15281,0.389411,0.208845,0.208845,AMOCLINGO-INF-MR,11.009129,1.872696105205053,4649181.0,93000000.0,301320000.0,29760000.0,63240000.0,0.30864197530864196,0.049991193548387096,0.15622247983870968,0.015429380724810832
GroupAssignment,00578-group_assignment-p100-pr20-middle.asp,83761,131121,0.638807,0.408074,0.260681,1.565418,2.450534,3.836111,0.401619,0.193407,0.0,0.211327,16481,0.39017,0.208211,0.208211,AMOCLINGO-INF-MR,15.184591,2.120027599031149,5021771.0,100440000.0,325425600.0,32140800.0,68299200.0,0.30864197530864196,0.049997720031859816,0.15624287509956192,0.015431395071561672
GroupAssignment,00579-group_assignment-p100-pr20-middle.asp,79261,123921,0.639609,0.4091,0.261664,1.563455,2.444391,3.821696,0.401711,0.193033,0.0,0.211971,15581,0.389612,0.208678,0.208678,AMOCLINGO-INF-MR,16.639898,1.2639590098448923,4744022.0,94860000.0,307346400.0,30355200.0,64504800.0,0.30864197530864196,0.050010773771874344,0.1562836680371073,0.01543542400366492
GroupAssignment,00580-group_assignment-p100-pr20-middle.asp,85261,133521,0.638559,0.407757,0.260377,1.566027,2.45244,3.840586,0.40159,0.193523,0.0,0.211128,16781,0.390343,0.208067,0.208067,AMOCLINGO-INF-MR,13.502066,3.3534999754852333,5115556.0,102300000.0,331452000.0,32736000.0,69564000.0,0.30864197530864196,0.05000543499511242,0.1562669843597263,0.015433776233059388
GroupAssignment,00581-group_assignment-p100-pr20-middle.asp,64261,99921,0.643118,0.413601,0.265994,1.554924,2.41779,3.759481,0.40211,0.191407,0.0,0.214765,12581,0.387187,0.210703,0.210703,AMOCLINGO-INF-MR,11.621292,1.4006206883021266,3812228.0,76260000.0,247082400.0,24403200.0,51856800.0,0.30864197530864196,0.049989876737477054,0.1562183648046158,0.015428974301690448
GroupAssignment,00582-group_assignment-p100-pr20-middle.asp,85261,133521,0.638559,0.407757,0.260377,1.566027,2.45244,3.840586,0.40159,0.193523,0.0,0.211128,16781,0.390343,0.208067,0.208067,AMOCLINGO-INF-MR,29.46963,1.5115861312137275,5112855.0,102300000.0,331452000.0,32736000.0,69564000.0,0.30864197530864196,0.049979032258064514,0.15618447580645162,0.01542562724014337
GroupAssignment,00583-group_assignment-p100-pr20-middle.asp,73261,114321,0.640836,0.410671,0.263172,1.560462,2.435041,3.799789,0.401851,0.192463,0.0,0.212951,14381,0.388761,0.209388,0.209388,EOCLINGO-L,20.760532,1.4450759257999746,4370212.0,87420000.0,283240800.0,27974400.0,59445600.0,0.30864197530864196,0.049990986044383436,0.15622183138869825,0.015429316680365257
GroupAssignment,00584-group_assignment-p100-pr20-middle.asp,77761,121521,0.639898,0.409469,0.262018,1.56275,2.442187,3.816528,0.401744,0.192899,0.0,0.212201,15281,0.389411,0.208845,0.208845,EOCLINGO-INF-MR,20.517138,1.7892615432035406,4648646.0,93000000.0,301320000.0,29760000.0,63240000.0,0.30864197530864196,0.04998544086021505,0.15620450268817204,0.015427605203770078
GroupAssignment,00585-group_assignment-p100-pr20-middle.asp,88261,138321,0.638088,0.407157,0.259802,1.567181,2.456058,3.849088,0.401536,0.193744,0.0,0.21075,17381,0.390671,0.207793,0.207793,AMOCLINGO-INF-MR,16.84936,2.343977931506004,5299234.0,106020000.0,343504800.0,33926400.0,72093600.0,0.30864197530864196,0.04998334276551594,0.1561979461422373,0.01542695764367776
GroupAssignment,00603-group_assignment-p150-pr20-sat.asp,121061,189421,0.639111,0.408463,0.261053,1.564674,2.448205,3.830642,0.401781,0.193291,0.0,0.211472,23781,0.389729,0.20849,0.20849,EOCLINGO-INF-MR,13.476298,1.218223060962291,1818095.0,145470000.0,471322800.0,46550400.0,98919600.0,0.30864197530864196,0.012498075204509521,0.03905648501409225,0.003857430618675778
GroupAssignment,00604-group_assignment-p150-pr20-sat.asp,114311,178621,0.639964,0.409554,0.2621,1.562588,2.441681,3.815342,0.401886,0.192895,0.0,0.212149,22431,0.389123,0.208991,0.208991,AMOCLINGO-INF-MR,8.322282,1.5054142601752742,1713828.0,137077500.0,444131100.0,43864800.0,93212700.0,0.30864197530864196,0.012502620780215572,0.03907068993817366,0.0038588335741406086
GroupAssignment,00605-group_assignment-p150-pr20-sat.asp,123311,193021,0.638848,0.408126,0.26073,1.565319,2.450222,3.835378,0.401748,0.193413,0.0,0.211263,24231,0.389917,0.208335,0.208335,AMOCLINGO-INF-MR,10.083408,1.5305442366311073,1853073.0,148267500.0,480386700.0,47445600.0,100821900.0,0.30864197530864196,0.012498173908644848,0.03905679346451515,0.0038574610829150767
GroupAssignment,00607-group_assignment-p150-pr20-middle.asp,114311,178621,0.639964,0.409554,0.2621,1.562588,2.441681,3.815342,0.401886,0.192895,0.0,0.212149,22431,0.389123,0.208991,0.208991,EOCLINGO-INF-MR,33.0616,1.6263208677136014,6858531.0,137077500.0,444131100.0,43864800.0,93212700.0,0.30864197530864196,0.050033966187010996,0.15635614433440936,0.015442582156484875
GroupAssignment,00609-group_assignment-p150-pr20-middle.asp,103061,160621,0.641641,0.411703,0.264165,1.558504,2.428935,3.785506,0.402092,0.192119,0.0,0.213476,20181,0.387935,0.209973,0.209973,EOCLINGO-INF-MR,55.17076,1.256931515897189,6153744.0,123090000.0,398811600.0,39388800.0,83701200.0,0.30864197530864196,0.04999385815257129,0.15623080672678527,0.015430203133509656
GroupAssignment,00610-group_assignment-p150-pr20-middle.asp,127811,200221,0.63835,0.40749,0.260121,1.56654,2.454046,3.844361,0.401687,0.193645,0.0,0.210866,25131,0.390272,0.208042,0.208042,AMOCLINGO-INF-MR,35.00458,3.491802215595788,7691140.0,153862500.0,498514500.0,49236000.0,104626500.0,0.30864197530864196,0.049987098870744984,0.15620968397107807,0.015428116935415119
GroupAssignment,00613-group_assignment-p150-pr20-middle.asp,141311,221821,0.63705,0.405832,0.258535,1.569736,2.464072,3.867943,0.401526,0.194252,0.0,0.209828,27831,0.391201,0.207273,0.207273,AMOCLINGO-INF-MR,35.0124,1.2925175080828506,8532530.0,170647500.0,552897900.0,54607200.0,116040300.0,0.30864197530864196,0.05000090830513192,0.15625283845353727,0.015432379106522199
GroupAssignment,00614-group_assignment-p150-pr20-middle.asp,139061,218221,0.637248,0.406086,0.258777,1.569247,2.462535,3.864324,0.40155,0.194159,0.0,0.209987,27381,0.391059,0.207391,0.207391,AMOCLINGO-INF-MR,53.68502,2.900966601111446,8391483.0,167850000.0,543834000.0,53712000.0,114138000.0,0.30864197530864196,0.04999394101876676,0.15623106568364611,0.015430228709495912
